Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	65	7.4200913242009126	0.024248491279351858	ENSG00000106367, ENSG00000135966, ENSG00000163638, ENSG00000135926, ENSG00000073350, ENSG00000064687, ENSG00000040199, ENSG00000114982, ENSG00000064601, ENSG00000171224, ENSG00000172831, ENSG00000140682, ENSG00000139044, ENSG00000100429, ENSG00000056586, ENSG00000100147, ENSG00000090565, ENSG00000020181, ENSG00000100300, ENSG00000107331, ENSG00000140443, ENSG00000104497, ENSG00000131653, ENSG00000103160, ENSG00000042088, ENSG00000110697, ENSG00000167972, ENSG00000120885, ENSG00000205356, ENSG00000003393, ENSG00000128602, ENSG00000141568, ENSG00000129219, ENSG00000125733, ENSG00000105186, ENSG00000143387, ENSG00000105221, ENSG00000105698, ENSG00000182979, ENSG00000104885, ENSG00000100083, ENSG00000181045, ENSG00000196187, ENSG00000164828, ENSG00000112306, ENSG00000225190, ENSG00000110921, ENSG00000042753, ENSG00000198646, ENSG00000134852, ENSG00000168477, ENSG00000087502, ENSG00000074219, ENSG00000093010, ENSG00000160877, ENSG00000132405, ENSG00000130703, ENSG00000040487, ENSG00000171298, ENSG00000111640, ENSG00000176749, ENSG00000166783, ENSG00000150967, ENSG00000106571, ENSG00000185920	836	514	8534	1.2909118835291271	0.9999998124767786	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	7	0.7990867579908676	0.024394811429223437	ENSG00000196924, ENSG00000171298, ENSG00000196411, ENSG00000100324, ENSG00000108175, ENSG00000185920, ENSG00000171105	801	24	8217	2.9920411985018727	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005891~voltage-gated calcium channel complex	6	0.684931506849315	0.025769290969478515	ENSG00000158966, ENSG00000151067, ENSG00000185482, ENSG00000006283, ENSG00000196557, ENSG00000157445	836	18	8534	3.4027113237639557	0.9999999299181989	1.0	0.9936507936507937
GOTERM_MF_DIRECT	GO:1990760~osmolarity-sensing cation channel activity	3	0.3424657534246575	0.02626192492766649	ENSG00000196187, ENSG00000137216, ENSG00000165548	813	3	8390	10.31980319803198	0.9999999999547388	1.0	1.0
GOTERM_BP_DIRECT	GO:0009957~epidermal cell fate specification	3	0.3424657534246575	0.026564862287743896	ENSG00000148400, ENSG00000117425, ENSG00000185920	801	3	8217	10.258426966292134	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006171~cAMP biosynthetic process	3	0.3424657534246575	0.026564862287743896	ENSG00000121281, ENSG00000162104, ENSG00000164742	801	3	8217	10.258426966292134	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0045263~proton-transporting ATP synthase complex, coupling factor F(o)	3	0.3424657534246575	0.026821928088428395	ENSG00000135390, ENSG00000159199, ENSG00000241468	836	3	8534	10.208133971291865	0.9999999645716812	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	31	3.5388127853881275	0.027188521592580485	ENSG00000161714, ENSG00000174672, ENSG00000121281, ENSG00000175387, ENSG00000213445, ENSG00000155816, ENSG00000164050, ENSG00000111252, ENSG00000173546, ENSG00000134250, ENSG00000151208, ENSG00000160570, ENSG00000123143, ENSG00000145214, ENSG00000050327, ENSG00000126562, ENSG00000107404, ENSG00000196372, ENSG00000105701, ENSG00000153048, ENSG00000274211, ENSG00000115020, ENSG00000117020, ENSG00000169750, ENSG00000085511, ENSG00000162104, ENSG00000160469, ENSG00000160447, ENSG00000164742, ENSG00000105221, ENSG00000237441	801	215	8217	1.4791220276979355	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	19	2.1689497716894977	0.028680462565524596	ENSG00000177169, ENSG00000130758, ENSG00000133275, ENSG00000104936, ENSG00000110422, ENSG00000213923, ENSG00000176749, ENSG00000008710, ENSG00000157106, ENSG00000140474, ENSG00000117020, ENSG00000164327, ENSG00000163349, ENSG00000083290, ENSG00000160447, ENSG00000160469, ENSG00000123143, ENSG00000105221, ENSG00000145214	801	115	8217	1.6948705422569612	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	10	1.141552511415525	0.030925252749200015	ENSG00000143126, ENSG00000069188, ENSG00000008300, ENSG00000218336, ENSG00000166341, ENSG00000083857, ENSG00000196576, ENSG00000198910, ENSG00000146555, ENSG00000008710	801	46	8217	2.2300928187591595	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010875~positive regulation of cholesterol efflux	5	0.5707762557077625	0.031194479938184784	ENSG00000132522, ENSG00000167972, ENSG00000064687, ENSG00000123384, ENSG00000185920	801	13	8217	3.9455488331892825	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000932~P-body	13	1.4840182648401825	0.03407504585463601	ENSG00000130520, ENSG00000009307, ENSG00000133243, ENSG00000134698, ENSG00000153048, ENSG00000123908, ENSG00000137073, ENSG00000056586, ENSG00000100354, ENSG00000125107, ENSG00000092847, ENSG00000163874, ENSG00000142279	836	69	8534	1.9232716177796267	0.9999999996842985	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0050885~neuromuscular process controlling balance	7	0.7990867579908676	0.035342132784494745	ENSG00000132535, ENSG00000169992, ENSG00000169750, ENSG00000171298, ENSG00000103657, ENSG00000108797, ENSG00000154118	801	26	8217	2.7618841832324983	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	4	0.45662100456621	0.03544535566780749	ENSG00000149806, ENSG00000198918, ENSG00000156482, ENSG00000111640	801	8	8217	5.129213483146067	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	8	0.91324200913242	0.036496970561517114	ENSG00000172889, ENSG00000143437, ENSG00000117020, ENSG00000171608, ENSG00000164327, ENSG00000142798, ENSG00000037280, ENSG00000141564	801	33	8217	2.4868913857677906	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	16	1.82648401826484	0.03726031437019359	ENSG00000099889, ENSG00000132535, ENSG00000065320, ENSG00000083857, ENSG00000151651, ENSG00000143126, ENSG00000168477, ENSG00000055163, ENSG00000008300, ENSG00000151208, ENSG00000169992, ENSG00000162337, ENSG00000162458, ENSG00000103742, ENSG00000180900, ENSG00000105376	801	94	8217	1.7461152283050443	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048873~homeostasis of number of cells within a tissue	6	0.684931506849315	0.038892523504291836	ENSG00000144802, ENSG00000117020, ENSG00000169750, ENSG00000148400, ENSG00000087088, ENSG00000128602	801	20	8217	3.0775280898876405	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048741~skeletal muscle fiber development	5	0.5707762557077625	0.04039764066317178	ENSG00000157933, ENSG00000185482, ENSG00000162430, ENSG00000197993, ENSG00000128602	801	14	8217	3.663723916532905	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	10	1.141552511415525	0.04448285924015226	ENSG00000138175, ENSG00000140474, ENSG00000072840, ENSG00000105701, ENSG00000130758, ENSG00000163349, ENSG00000128602, ENSG00000106571, ENSG00000142798, ENSG00000185920	801	49	8217	2.0935565237330884	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006897~endocytosis	19	2.1689497716894977	0.04462694992151038	ENSG00000103197, ENSG00000134569, ENSG00000198576, ENSG00000129493, ENSG00000133275, ENSG00000081479, ENSG00000213923, ENSG00000197879, ENSG00000244486, ENSG00000204305, ENSG00000070718, ENSG00000100139, ENSG00000054793, ENSG00000165912, ENSG00000162337, ENSG00000125733, ENSG00000123384, ENSG00000108774, ENSG00000165458	801	121	8217	1.6108273748723188	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005604~basement membrane	10	1.141552511415525	0.045709667241337064	ENSG00000177697, ENSG00000188153, ENSG00000166147, ENSG00000138759, ENSG00000065320, ENSG00000130702, ENSG00000188157, ENSG00000134871, ENSG00000081052, ENSG00000142798	836	49	8534	2.0832926472024216	0.9999999999998492	1.0	0.9936507936507937
GOTERM_MF_DIRECT	GO:0030020~extracellular matrix structural constituent conferring tensile strength	6	0.684931506849315	0.046085529123091926	ENSG00000196739, ENSG00000188153, ENSG00000204248, ENSG00000142173, ENSG00000134871, ENSG00000081052	813	21	8390	2.948515199437709	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005085~guanyl-nucleotide exchange factor activity	20	2.28310502283105	0.0472890990831147	ENSG00000050327, ENSG00000130158, ENSG00000115839, ENSG00000074964, ENSG00000110237, ENSG00000152767, ENSG00000104728, ENSG00000038382, ENSG00000198837, ENSG00000115211, ENSG00000146966, ENSG00000125637, ENSG00000003393, ENSG00000160271, ENSG00000103657, ENSG00000105186, ENSG00000237441, ENSG00000107521, ENSG00000100241, ENSG00000128731	813	131	8390	1.5755424729819818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	12	1.36986301369863	0.04767062656325746	ENSG00000101361, ENSG00000170889, ENSG00000137154, ENSG00000118181, ENSG00000136718, ENSG00000110700, ENSG00000112306, ENSG00000196497, ENSG00000186468, ENSG00000164587, ENSG00000187051, ENSG00000177954	801	65	8217	1.8938634399308558	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	12	1.36986301369863	0.04767062656325746	ENSG00000204305, ENSG00000073910, ENSG00000177169, ENSG00000168477, ENSG00000130559, ENSG00000100139, ENSG00000103657, ENSG00000102225, ENSG00000198910, ENSG00000176749, ENSG00000070886, ENSG00000075539	801	65	8217	1.8938634399308558	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	21	2.3972602739726026	0.048182052264413563	ENSG00000104884, ENSG00000071655, ENSG00000184916, ENSG00000175387, ENSG00000204084, ENSG00000008710, ENSG00000100888, ENSG00000134250, ENSG00000167244, ENSG00000162104, ENSG00000148400, ENSG00000143570, ENSG00000100324, ENSG00000128602, ENSG00000106571, ENSG00000103126, ENSG00000108175, ENSG00000165138, ENSG00000185920, ENSG00000141873, ENSG00000277258	801	139	8217	1.5498342898714736	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	8	0.91324200913242	0.048550461885341734	ENSG00000170315, ENSG00000003393, ENSG00000054793, ENSG00000166924, ENSG00000164050, ENSG00000038382, ENSG00000105186, ENSG00000108797	801	35	8217	2.3447833065810597	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	8	0.91324200913242	0.048550461885341734	ENSG00000102890, ENSG00000143669, ENSG00000105976, ENSG00000092445, ENSG00000183087, ENSG00000064687, ENSG00000123384, ENSG00000105376	801	35	8217	2.3447833065810597	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004016~adenylate cyclase activity	3	0.3424657534246575	0.0491712769886406	ENSG00000121281, ENSG00000162104, ENSG00000164742	813	4	8390	7.739852398523984	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060603~mammary gland duct morphogenesis	3	0.3424657534246575	0.04971854285156155	ENSG00000065320, ENSG00000180900, ENSG00000185920	801	4	8217	7.693820224719102	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	10	1.141552511415525	0.04976513705574699	ENSG00000166333, ENSG00000103197, ENSG00000105647, ENSG00000092445, ENSG00000142173, ENSG00000183087, ENSG00000171608, ENSG00000166924, ENSG00000081479, ENSG00000140443	801	50	8217	2.0516853932584267	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	10	1.141552511415525	0.04976513705574699	ENSG00000196924, ENSG00000168477, ENSG00000113838, ENSG00000130702, ENSG00000169750, ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050, ENSG00000105221	801	50	8217	2.0516853932584267	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048754~branching morphogenesis of an epithelial tube	5	0.5707762557077625	0.0509741410658201	ENSG00000105976, ENSG00000111602, ENSG00000148400, ENSG00000145147, ENSG00000008710	801	15	8217	3.4194756554307113	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007269~neurotransmitter secretion	5	0.5707762557077625	0.0509741410658201	ENSG00000076944, ENSG00000107404, ENSG00000104863, ENSG00000160469, ENSG00000101298	801	15	8217	3.4194756554307113	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	9	1.0273972602739725	0.051329893485114374	ENSG00000164062, ENSG00000140943, ENSG00000140479, ENSG00000125656, ENSG00000141314, ENSG00000151651, ENSG00000143387, ENSG00000140564, ENSG00000100263	813	43	8390	2.1599588088904143	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0042393~histone binding	18	2.054794520547945	0.05376069429081556	ENSG00000055609, ENSG00000100084, ENSG00000106400, ENSG00000160949, ENSG00000010292, ENSG00000139697, ENSG00000170004, ENSG00000159259, ENSG00000133247, ENSG00000064932, ENSG00000080603, ENSG00000101849, ENSG00000100888, ENSG00000165097, ENSG00000188976, ENSG00000163872, ENSG00000275023, ENSG00000123143	813	116	8390	1.6013487721084108	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0043235~receptor complex	15	1.7123287671232876	0.0537626492159511	ENSG00000096433, ENSG00000105976, ENSG00000092445, ENSG00000196411, ENSG00000081479, ENSG00000113594, ENSG00000037280, ENSG00000074181, ENSG00000171105, ENSG00000138131, ENSG00000134250, ENSG00000148400, ENSG00000162337, ENSG00000123384, ENSG00000140443	836	90	8534	1.7013556618819776	0.9999999999999993	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	16	1.82648401826484	0.05507849509407413	ENSG00000096433, ENSG00000107518, ENSG00000181031, ENSG00000176533, ENSG00000171700, ENSG00000171105, ENSG00000143126, ENSG00000158292, ENSG00000008300, ENSG00000169750, ENSG00000123159, ENSG00000020181, ENSG00000128602, ENSG00000165804, ENSG00000100077, ENSG00000145214	801	99	8217	1.65792759051186	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	8	0.91324200913242	0.05542184113179518	ENSG00000106367, ENSG00000100139, ENSG00000141505, ENSG00000081479, ENSG00000123384, ENSG00000142798, ENSG00000130881, ENSG00000171105	801	36	8217	2.279650436953808	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004713~protein tyrosine kinase activity	12	1.36986301369863	0.05546991459518097	ENSG00000007264, ENSG00000105976, ENSG00000092445, ENSG00000130758, ENSG00000163349, ENSG00000107140, ENSG00000181409, ENSG00000110422, ENSG00000173327, ENSG00000037280, ENSG00000140443, ENSG00000171105	813	67	8390	1.8483229608415486	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0030425~dendrite	29	3.3105022831050226	0.05556827452830575	ENSG00000108107, ENSG00000094631, ENSG00000099822, ENSG00000152767, ENSG00000081479, ENSG00000179526, ENSG00000115993, ENSG00000165802, ENSG00000156599, ENSG00000093010, ENSG00000151067, ENSG00000134569, ENSG00000114859, ENSG00000129250, ENSG00000113328, ENSG00000198910, ENSG00000164061, ENSG00000176749, ENSG00000123908, ENSG00000137154, ENSG00000003393, ENSG00000162104, ENSG00000128602, ENSG00000144596, ENSG00000185800, ENSG00000070886, ENSG00000169758, ENSG00000051128, ENSG00000141564	836	210	8534	1.4096946912736388	0.9999999999999998	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0007162~negative regulation of cell adhesion	6	0.684931506849315	0.0562490439711431	ENSG00000213445, ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050, ENSG00000142798	801	22	8217	2.797752808988764	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	11	1.2557077625570776	0.056863041298775875	ENSG00000157933, ENSG00000103197, ENSG00000204256, ENSG00000177000, ENSG00000196576, ENSG00000081479, ENSG00000177030, ENSG00000165699, ENSG00000180900, ENSG00000185920, ENSG00000074219	801	59	8217	1.9125880784612455	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	9	1.0273972602739725	0.05932106324847882	ENSG00000164405, ENSG00000167680, ENSG00000106571, ENSG00000130827, ENSG00000040199, ENSG00000132341, ENSG00000165699, ENSG00000176749, ENSG00000140443	801	44	8217	2.098314606741573	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0046332~SMAD binding	8	0.91324200913242	0.061254153158062416	ENSG00000196924, ENSG00000157933, ENSG00000135966, ENSG00000178951, ENSG00000108854, ENSG00000175387, ENSG00000103126, ENSG00000108175	813	37	8390	2.2313087995744825	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005938~cell cortex	16	1.82648401826484	0.06139419768525476	ENSG00000073910, ENSG00000198576, ENSG00000155816, ENSG00000133275, ENSG00000127191, ENSG00000204991, ENSG00000197879, ENSG00000077063, ENSG00000123159, ENSG00000125733, ENSG00000103126, ENSG00000165699, ENSG00000105221, ENSG00000075539, ENSG00000142675, ENSG00000148700	836	100	8534	1.6333014354066984	1.0	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	10	1.141552511415525	0.06152802519521775	ENSG00000105245, ENSG00000115694, ENSG00000197283, ENSG00000103260, ENSG00000174672, ENSG00000131899, ENSG00000160469, ENSG00000108797, ENSG00000164742, ENSG00000140443	801	52	8217	1.9727744165946413	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	14	1.5981735159817352	0.061627449937836046	ENSG00000130559, ENSG00000198576, ENSG00000213445, ENSG00000105738, ENSG00000165288, ENSG00000120318, ENSG00000188157, ENSG00000165912, ENSG00000164327, ENSG00000129219, ENSG00000108797, ENSG00000142279, ENSG00000148700, ENSG00000167965	801	84	8217	1.709737827715356	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035278~miRNA mediated inhibition of translation	5	0.5707762557077625	0.0629117114724701	ENSG00000100354, ENSG00000092847, ENSG00000134698, ENSG00000123908, ENSG00000142279	801	16	8217	3.205758426966292	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	27	3.0821917808219177	0.06327432497923943	ENSG00000182899, ENSG00000213923, ENSG00000170889, ENSG00000156482, ENSG00000092847, ENSG00000129566, ENSG00000070756, ENSG00000071626, ENSG00000125691, ENSG00000126461, ENSG00000137818, ENSG00000111640, ENSG00000177954, ENSG00000123908, ENSG00000149806, ENSG00000143621, ENSG00000116251, ENSG00000137154, ENSG00000231500, ENSG00000221983, ENSG00000182154, ENSG00000187742, ENSG00000089157, ENSG00000013364, ENSG00000164587, ENSG00000162244, ENSG00000105364	836	195	8534	1.413433934486566	1.0	1.0	0.9936507936507937
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	11	1.2557077625570776	0.06431497365868137	ENSG00000138829, ENSG00000168477, ENSG00000166147, ENSG00000163638, ENSG00000185761, ENSG00000198598, ENSG00000142173, ENSG00000142449, ENSG00000090006, ENSG00000142303, ENSG00000186998	836	60	8534	1.8714912280701752	1.0	1.0	0.9936507936507937
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	4	0.45662100456621	0.0646478310713818	ENSG00000204305, ENSG00000162591, ENSG00000123384, ENSG00000244486	813	10	8390	4.127921279212792	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0033558~protein deacetylase activity	4	0.45662100456621	0.0646478310713818	ENSG00000100429, ENSG00000163517, ENSG00000094631, ENSG00000061273	813	10	8390	4.127921279212792	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	6	0.684931506849315	0.06498446142868608	ENSG00000105976, ENSG00000092445, ENSG00000196411, ENSG00000037280, ENSG00000140443, ENSG00000171105	813	23	8390	2.692122573399647	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1900016~negative regulation of cytokine production involved in inflammatory response	4	0.45662100456621	0.06560328027294025	ENSG00000177830, ENSG00000121281, ENSG00000012232, ENSG00000163874	801	10	8217	4.103370786516853	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035194~posttranscriptional gene silencing by RNA	4	0.45662100456621	0.06560328027294025	ENSG00000198265, ENSG00000092847, ENSG00000134698, ENSG00000123908	801	10	8217	4.103370786516853	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0021915~neural tube development	6	0.684931506849315	0.06634964151811507	ENSG00000198816, ENSG00000107404, ENSG00000166341, ENSG00000076356, ENSG00000148400, ENSG00000008710	801	23	8217	2.676111382510992	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043010~camera-type eye development	6	0.684931506849315	0.06634964151811507	ENSG00000138829, ENSG00000157933, ENSG00000151067, ENSG00000115839, ENSG00000166147, ENSG00000105701	801	23	8217	2.676111382510992	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0043539~protein serine/threonine kinase activator activity	8	0.91324200913242	0.06910669257943058	ENSG00000137817, ENSG00000167244, ENSG00000003393, ENSG00000164327, ENSG00000100324, ENSG00000176749, ENSG00000089154, ENSG00000167965	813	38	8390	2.1725901469541014	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	8	0.91324200913242	0.07089425364941342	ENSG00000196517, ENSG00000126562, ENSG00000162572, ENSG00000213199, ENSG00000063127, ENSG00000105711, ENSG00000130821, ENSG00000099822	801	38	8217	2.1596688350088704	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	11	1.2557077625570776	0.0727187603429649	ENSG00000109736, ENSG00000103064, ENSG00000151012, ENSG00000149150, ENSG00000063127, ENSG00000150967, ENSG00000130821, ENSG00000138074, ENSG00000114923, ENSG00000164889, ENSG00000139514	813	62	8390	1.8309328254572868	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005245~voltage-gated calcium channel activity	5	0.5707762557077625	0.07485008760800241	ENSG00000158966, ENSG00000151067, ENSG00000006283, ENSG00000196557, ENSG00000157445	813	17	8390	3.035236234715288	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	7	0.7990867579908676	0.07491285988637768	ENSG00000196924, ENSG00000088888, ENSG00000105647, ENSG00000128602, ENSG00000106571, ENSG00000132341, ENSG00000163874	801	31	8217	2.316418992388547	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0071949~FAD binding	6	0.684931506849315	0.07583253871626863	ENSG00000165097, ENSG00000177000, ENSG00000115107, ENSG00000180902, ENSG00000124275, ENSG00000100243	813	24	8390	2.579950799507995	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008381~mechanically-gated ion channel activity	3	0.3424657534246575	0.07676667427071909	ENSG00000196187, ENSG00000137216, ENSG00000103335	813	5	8390	6.191881918819188	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0015174~basic amino acid transmembrane transporter activity	3	0.3424657534246575	0.07676667427071909	ENSG00000103064, ENSG00000040487, ENSG00000139514	813	5	8390	6.191881918819188	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030326~embryonic limb morphogenesis	6	0.684931506849315	0.07739038627879063	ENSG00000138829, ENSG00000157933, ENSG00000138759, ENSG00000134250, ENSG00000105429, ENSG00000185920	801	24	8217	2.5646067415730336	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015914~phospholipid transport	6	0.684931506849315	0.07739038627879063	ENSG00000167972, ENSG00000141391, ENSG00000130703, ENSG00000054793, ENSG00000091622, ENSG00000110697	801	24	8217	2.5646067415730336	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060068~vagina development	3	0.3424657534246575	0.07759054112642509	ENSG00000092445, ENSG00000087088, ENSG00000081479	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019941~modification-dependent protein catabolic process	3	0.3424657534246575	0.07759054112642509	ENSG00000170315, ENSG00000221983, ENSG00000150991	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032374~regulation of cholesterol transport	3	0.3424657534246575	0.07759054112642509	ENSG00000100300, ENSG00000123384, ENSG00000140564	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090156~cellular sphingolipid homeostasis	3	0.3424657534246575	0.07759054112642509	ENSG00000172057, ENSG00000128699, ENSG00000107331	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061337~cardiac conduction	3	0.3424657534246575	0.07759054112642509	ENSG00000151067, ENSG00000105711, ENSG00000114923	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032289~central nervous system myelin formation	3	0.3424657534246575	0.07759054112642509	ENSG00000104884, ENSG00000149256, ENSG00000107331	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0021854~hypothalamus development	3	0.3424657534246575	0.07759054112642509	ENSG00000115839, ENSG00000164405, ENSG00000087088	801	5	8217	6.155056179775281	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043087~regulation of GTPase activity	8	0.91324200913242	0.07950108311463805	ENSG00000050327, ENSG00000115839, ENSG00000003393, ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050, ENSG00000011454	801	39	8217	2.104292711034284	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	8	0.91324200913242	0.08120399648920248	ENSG00000196739, ENSG00000188153, ENSG00000204248, ENSG00000142173, ENSG00000231500, ENSG00000134871, ENSG00000081052, ENSG00000186998	836	39	8534	2.093976199239357	1.0	1.0	0.9936507936507937
GOTERM_CC_DIRECT	GO:0005576~extracellular region	67	7.648401826484018	0.08208844564570746	ENSG00000076944, ENSG00000105711, ENSG00000134871, ENSG00000164050, ENSG00000171302, ENSG00000064601, ENSG00000086758, ENSG00000096070, ENSG00000167244, ENSG00000162591, ENSG00000100147, ENSG00000148400, ENSG00000090006, ENSG00000142303, ENSG00000122378, ENSG00000140564, ENSG00000087086, ENSG00000160932, ENSG00000104899, ENSG00000150556, ENSG00000169231, ENSG00000158710, ENSG00000143621, ENSG00000204305, ENSG00000117122, ENSG00000120885, ENSG00000164062, ENSG00000142173, ENSG00000183087, ENSG00000140479, ENSG00000081052, ENSG00000143387, ENSG00000186998, ENSG00000105976, ENSG00000037280, ENSG00000074181, ENSG00000173546, ENSG00000196739, ENSG00000172889, ENSG00000168477, ENSG00000100767, ENSG00000134250, ENSG00000142449, ENSG00000100243, ENSG00000138829, ENSG00000095752, ENSG00000177830, ENSG00000213398, ENSG00000065320, ENSG00000112139, ENSG00000130702, ENSG00000149582, ENSG00000171298, ENSG00000196411, ENSG00000196924, ENSG00000188153, ENSG00000166147, ENSG00000137496, ENSG00000204248, ENSG00000185761, ENSG00000188157, ENSG00000141505, ENSG00000177030, ENSG00000013364, ENSG00000145147, ENSG00000142798, ENSG00000014216	836	571	8534	1.1978020596787304	1.0	1.0	0.9936507936507937
